"KO","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reference","tax","description"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2302454_4","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2VISB@28216|Betaproteobacteria,4A9TS@80864|Comamonadaceae","TIGRFAM acetyl-CoA carboxylase, biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2304280_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,3FCRI@34008|Rhodovulum","Biotin carboxylase C-terminal domain"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2599679_3","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,3FCRI@34008|Rhodovulum","Biotin carboxylase C-terminal domain"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2634925_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,47GT0@766|Rickettsiales","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_2927767_2","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_3082142_3","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,3JTBZ@41294|Bradyrhizobiaceae","Biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_3084295_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,4B9EC@82115|Rhizobiaceae","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_3145471_2","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,43IN9@69277|Phyllobacteriaceae","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_3953591_1","COG0439@1|root,COG0439@2|Bacteria,46SIE@74201|Verrucomicrobia,3K78R@414999|Opitutae","acetyl-CoA carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_4049732_2","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2VISB@28216|Betaproteobacteria,472TI@75682|Oxalobacteraceae","PFAM Carbamoyl-phosphate synthase L chain, ATP binding domain, Biotin carboxylase C-terminal domain, Carbamoyl-phosphate synthase L chain, N-terminal domain"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_4315282_3","COG0439@1|root,COG0439@2|Bacteria,1TP16@1239|Firmicutes,4HARK@91061|Bacilli,3F3PT@33958|Lactobacillaceae","Acetyl-CoA carboxylase biotin carboxylase subunit"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_4523651_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2VISB@28216|Betaproteobacteria,472TI@75682|Oxalobacteraceae","PFAM Carbamoyl-phosphate synthase L chain, ATP binding domain, Biotin carboxylase C-terminal domain, Carbamoyl-phosphate synthase L chain, N-terminal domain"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_4683209_4","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2VISB@28216|Betaproteobacteria,1K3KS@119060|Burkholderiaceae","Biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_4720345_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2VISB@28216|Betaproteobacteria,1K3KS@119060|Burkholderiaceae","Biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_4796536_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2VISB@28216|Betaproteobacteria,3T27R@506|Alcaligenaceae","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_4903050_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,1RMNB@1236|Gammaproteobacteria,2QAWT@267890|Shewanellaceae","Carbamoyl-phosphate synthetase large chain domain protein"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_5450785_1","COG0439@1|root,COG0439@2|Bacteria,1TP16@1239|Firmicutes,4HARK@91061|Bacilli,1ZC56@1386|Bacillus","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_5802917_2","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2VISB@28216|Betaproteobacteria,2KVNS@206389|Rhodocyclales","Biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_5932947_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,3JTBZ@41294|Bradyrhizobiaceae","Biotin carboxylase"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_6794695_1","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,1RMNB@1236|Gammaproteobacteria,1X43Q@135614|Xanthomonadales","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K01961",1535.42761860411,0.173381511444525,0.03960165506765,4.37813801338211,1.19697546170885e-05,0.00892259708456681,"k87_6912137_3","COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,2K11Z@204457|Sphingomonadales","An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_19429_4","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4D3CF@85005|Actinomycetales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_205631_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CPE9@84995|Rubrobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_265069_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4DZDG@85010|Pseudonocardiales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_287584_7","COG0050@1|root,COG0050@2|Bacteria,46SFG@74201|Verrucomicrobia,3K7E9@414999|Opitutae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_312194_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_403122_2","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,42MWZ@68525|delta/epsilon subdivisions,2WJ2B@28221|Deltaproteobacteria,2MQ8F@213462|Syntrophobacterales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_525687_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2TQP8@28211|Alphaproteobacteria,3JRYZ@41294|Bradyrhizobiaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_667527_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2TQP8@28211|Alphaproteobacteria,2K177@204457|Sphingomonadales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_726960_2","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2TQP8@28211|Alphaproteobacteria,1JQRM@119045|Methylobacteriaceae","GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_726960_3","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,42MWZ@68525|delta/epsilon subdivisions,2WJ2B@28221|Deltaproteobacteria,43U3Z@69541|Desulfuromonadales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_744361_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_882758_2","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CMSE@84992|Acidimicrobiia","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_977919_2","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2VH5D@28216|Betaproteobacteria,3T1VV@506|Alcaligenaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1033885_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2TQP8@28211|Alphaproteobacteria,47EUU@766|Rickettsiales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1121094_4","COG0050@1|root,COG0050@2|Bacteria,1TPKC@1239|Firmicutes,4HAEH@91061|Bacilli,26UPG@186822|Paenibacillaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1162281_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CPE9@84995|Rubrobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1273903_1","COG0050@1|root,COG0050@2|Bacteria","translation elongation factor activity"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1399848_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,1RMYX@1236|Gammaproteobacteria,1X48A@135614|Xanthomonadales","GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1413388_2","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2VH5D@28216|Betaproteobacteria,372HU@32003|Nitrosomonadales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1415164_4","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CUFV@84998|Coriobacteriia","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1441364_4","COG0050@1|root,COG0050@2|Bacteria,1TPKC@1239|Firmicutes,2485I@186801|Clostridia,36E5N@31979|Clostridiaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1452992_4","COG0050@1|root,COG0050@2|Bacteria,1TPKC@1239|Firmicutes,4H22P@909932|Negativicutes","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1481038_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,2M1V2@2063|Kitasatospora","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1527197_2","COG0050@1|root,COG0050@2|Bacteria,4NEWS@976|Bacteroidetes,2FKZA@200643|Bacteroidia,4AKAJ@815|Bacteroidaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1537055_2","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2VH5D@28216|Betaproteobacteria,1K05Z@119060|Burkholderiaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1557757_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CPE9@84995|Rubrobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1590529_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CPE9@84995|Rubrobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1602014_1","COG0050@1|root,COG0050@2|Bacteria,3J0DG@40117|Nitrospirae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1635728_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,42MWZ@68525|delta/epsilon subdivisions,2WJ2B@28221|Deltaproteobacteria,43U3Z@69541|Desulfuromonadales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1826353_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2TQP8@28211|Alphaproteobacteria,43H46@69277|Phyllobacteriaceae","GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_1933035_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2VH5D@28216|Betaproteobacteria,4AC3H@80864|Comamonadaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2050279_3","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,42MWZ@68525|delta/epsilon subdivisions,2WJ2B@28221|Deltaproteobacteria,2YX6I@29|Myxococcales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2075566_3","COG0050@1|root,COG0050@2|Bacteria,1TPKC@1239|Firmicutes,2485I@186801|Clostridia,21XMI@1506553|Lachnoclostridium","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2135571_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,42MWZ@68525|delta/epsilon subdivisions,2WJ2B@28221|Deltaproteobacteria,2M88A@213115|Desulfovibrionales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2142499_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,1RMYX@1236|Gammaproteobacteria,1X48A@135614|Xanthomonadales","GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2146967_2","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2TQP8@28211|Alphaproteobacteria,3N6BR@45401|Hyphomicrobiaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2207637_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,1RMYX@1236|Gammaproteobacteria,45ZSW@72273|Thiotrichales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2257872_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CPE9@84995|Rubrobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2352443_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4ERZ7@85013|Frankiales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2414723_2","COG0050@1|root,COG0050@2|Bacteria,4NEWS@976|Bacteroidetes,47JYT@768503|Cytophagia","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2455051_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2TQP8@28211|Alphaproteobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2521455_2","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2VH5D@28216|Betaproteobacteria,372HU@32003|Nitrosomonadales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2565348_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2TQP8@28211|Alphaproteobacteria,3FCNI@34008|Rhodovulum","GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2639623_2","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2VH5D@28216|Betaproteobacteria,3T1VV@506|Alcaligenaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2693663_7","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,42MWZ@68525|delta/epsilon subdivisions,2WJ2B@28221|Deltaproteobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2703441_2","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CMSE@84992|Acidimicrobiia","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2706394_4","COG0050@1|root,COG0050@2|Bacteria,1TPKC@1239|Firmicutes,4HAEH@91061|Bacilli,26DN1@186818|Planococcaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2709470_2","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CPE9@84995|Rubrobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_2968257_1","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CPE9@84995|Rubrobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_3062277_1","COG0050@1|root,COG0050@2|Bacteria,1TPKC@1239|Firmicutes,2485I@186801|Clostridia,3WAAG@53433|Halanaerobiales","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_3063190_2","COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4CPE9@84995|Rubrobacteria","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"ko:K02358",6494.82802210107,0.0832089986668187,0.0204967059217654,4.05962787310419,4.91509851455853e-05,0.0256469840489664,"k87_3287587_1","COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,2TQP8@28211|Alphaproteobacteria,3JRYZ@41294|Bradyrhizobiaceae","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
