"Subject","Factor","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reference","tax","description","KO","percent","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","counts_25_CT_Ext_C1_2020","counts_26_CT_Ext_C2_2020","counts_27_CT_Ext_C3_2020","counts_28_CT_Ext_C4_2020","counts_41_CT_Ext_I1_2020","counts_42_CT_Ext_I2_2020","counts_43_CT_Ext_I3_2020","counts_44_CT_Ext_I4_2020","counts_M09_CT_Ext_C1_2021","counts_M10_CT_Ext_C2_2021","counts_M11_CT_Ext_C3_2021","counts_M12_CT_Ext_C4_2021","counts_M25_CT_Ext_I1_2021","counts_M26_CT_Ext_I2_2021","counts_M27_CT_Ext_I3_2021","counts_M28_CT_Ext_I4_2021","counts_M33_CT_Ext_C1_2022","counts_M34_CT_Ext_C2_2022","counts_M35_CT_Ext_C3_2022","counts_M36_CT_Ext_C4_2022","counts_M37_CT_Ext_I1_2022","counts_M38_CT_Ext_I2_2022","counts_M39_CT_Ext_I3_2022","counts_M40_CT_Ext_I4_2022"
"PGPT0007855","ABC_SP_S|ydcS",229.794195080598,0.398721730299763,0.0956445294430728,4.16878762038429,3.06224159472694e-05,0.00812055533206245,"k87_2825105_2","COG0687@1|root,COG0687@2|Bacteria,1PUQ5@1224|Proteobacteria,2VEXT@28211|Alphaproteobacteria,43IIY@69277|Phyllobacteriaceae","Extracellular solute-binding protein","ko:K02055",97.3,188,5,0,1,564,1,188,5.1e-103,378.6,14,14,14,10,8,6,12,10,12,16,6,8,6,10,18,17,21,9,8,23,12,14,18,21
"PGPT0007855","ABC_SP_S|ydcS",229.794195080598,0.398721730299763,0.0956445294430728,4.16878762038429,3.06224159472694e-05,0.00812055533206245,"k87_4898553_2","COG4134@1|root,COG4134@2|Bacteria,1N1JZ@1224|Proteobacteria,2U05Q@28211|Alphaproteobacteria,43NHU@69277|Phyllobacteriaceae","Bacterial extracellular solute-binding protein","-",95.5,309,14,0,1,927,1,309,4.2e-171,605.5,30,19,18,25,28,18,12,9,11,12,22,22,18,10,26,18,12,27,30,23,30,26,34,14
"PGPT0007855","ABC_SP_S|ydcS",229.794195080598,0.398721730299763,0.0956445294430728,4.16878762038429,3.06224159472694e-05,0.00812055533206245,"k87_6313400_2","COG0687@1|root,COG0687@2|Bacteria,1NKD7@1224|Proteobacteria,2TYST@28211|Alphaproteobacteria,43J92@69277|Phyllobacteriaceae","Extracellular solute-binding protein","ko:K02055",94.8,386,20,0,1,1158,1,386,4.9e-225,785,34,20,23,2,31,22,24,26,16,22,22,9,16,20,24,32,28,21,32,36,42,33,32,44
"PGPT0007855","ABC_SP_S|ydcS",229.794195080598,0.398721730299763,0.0956445294430728,4.16878762038429,3.06224159472694e-05,0.00812055533206245,"k87_4867927_3","COG0687@1|root,COG0687@2|Bacteria,1R75E@1224|Proteobacteria,2U07N@28211|Alphaproteobacteria,4B8UB@82115|Rhizobiaceae","Bacterial extracellular solute-binding protein","ko:K02055",93,345,24,0,1,1035,2,346,4e-178,629,14,16,24,11,12,16,14,11,20,17,9,7,16,10,16,12,25,18,6,14,18,25,10,12
"PGPT0007855","ABC_SP_S|ydcS",229.794195080598,0.398721730299763,0.0956445294430728,4.16878762038429,3.06224159472694e-05,0.00812055533206245,"k87_5446286_3","COG0687@1|root,COG0687@2|Bacteria,1MU0I@1224|Proteobacteria,2TRJ3@28211|Alphaproteobacteria,43QW3@69277|Phyllobacteriaceae","Bacterial extracellular solute-binding protein","ko:K02055",90.2,92,8,1,1,273,259,350,1.5e-42,176.8,0,4,0,2,2,2,0,0,3,5,2,2,8,4,4,0,0,2,4,0,0,2,4,4
"PGPT0007855","ABC_SP_S|ydcS",229.794195080598,0.398721730299763,0.0956445294430728,4.16878762038429,3.06224159472694e-05,0.00812055533206245,"k87_2192177_2","COG0687@1|root,COG0687@2|Bacteria,1MWG5@1224|Proteobacteria,2TTP2@28211|Alphaproteobacteria,3JV3Z@41294|Bradyrhizobiaceae","Bacterial extracellular solute-binding protein","-",98.7,303,4,0,1,909,1,303,1.6e-168,597,40,22,19,16,20,16,32,24,12,30,16,18,16,16,29,24,40,42,48,23,30,38,31,20
"PGPT0007855","ABC_SP_S|ydcS",229.794195080598,0.398721730299763,0.0956445294430728,4.16878762038429,3.06224159472694e-05,0.00812055533206245,"k87_1888848_1","COG4134@1|root,COG4134@2|Bacteria,1N6GY@1224|Proteobacteria,2U0KB@28211|Alphaproteobacteria","Bacterial extracellular solute-binding protein","ko:K02055",95.2,392,19,0,4,1179,1,392,6.3e-220,768.1,14,25,14,10,17,6,11,18,10,18,23,10,10,8,14,14,6,19,27,24,21,26,18,15
"PGPT0007855","ABC_SP_S|ydcS",229.794195080598,0.398721730299763,0.0956445294430728,4.16878762038429,3.06224159472694e-05,0.00812055533206245,"k87_6396483_1","COG0687@1|root,COG0687@2|Bacteria,1MU0I@1224|Proteobacteria,2VICQ@28216|Betaproteobacteria,4AAM0@80864|Comamonadaceae","PFAM extracellular solute-binding protein family 1","ko:K02055",97.6,293,7,0,1,879,50,342,1.6e-167,593.6,55,40,20,28,50,51,39,54,47,52,55,42,58,33,46,40,21,40,44,40,51,32,44,66
"PGPT0007855","ABC_SP_S|ydcS",229.794195080598,0.398721730299763,0.0956445294430728,4.16878762038429,3.06224159472694e-05,0.00812055533206245,"k87_3688237_1","COG0687@1|root,COG0687@2|Bacteria,1MU0I@1224|Proteobacteria,2TRJ3@28211|Alphaproteobacteria,4BBV9@82115|Rhizobiaceae","Bacterial extracellular solute-binding protein","ko:K02055",96.6,207,7,0,1,621,1,207,2.7e-113,412.9,20,19,9,15,12,8,14,8,11,8,20,23,14,20,18,16,17,16,6,16,20,26,18,10
"PGPT0009845","srfAA|lchAA",49.4711434914874,-1.2173468830046,0.247180727231867,-4.92492637527794,8.43921230105371e-07,0.00095700667493949,"k87_6697892_1","COG1020@1|root,COG1020@2|Bacteria,1TPTH@1239|Firmicutes,4HAHU@91061|Bacilli,1ZB3S@1386|Bacillus","Catalyzes the first step in the D-alanylation of lipoteichoic acid (LTA), the activation of D-alanine and its transfer onto the D-alanyl carrier protein (Dcp) DltC. In an ATP- dependent two-step reaction, forms a high energy D-alanyl-AMP intermediate, followed by transfer of the D-alanyl residue as a thiol ester to the phosphopantheinyl prosthetic group of the Dcp. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram-positive bacteria, influencing the net charge of the cell wall","-",98.3,349,6,0,1,1047,1809,2157,1.3e-200,703.7,0,2,2,6,8,8,12,8,6,8,2,14,10,7,11,4,6,5,8,4,8,10,8,6
"PGPT0009845","srfAA|lchAA",49.4711434914874,-1.2173468830046,0.247180727231867,-4.92492637527794,8.43921230105371e-07,0.00095700667493949,"k87_3507628_1","COG1020@1|root,COG1020@2|Bacteria,1TPTH@1239|Firmicutes,4HAHU@91061|Bacilli,1ZB3S@1386|Bacillus","Catalyzes the first step in the D-alanylation of lipoteichoic acid (LTA), the activation of D-alanine and its transfer onto the D-alanyl carrier protein (Dcp) DltC. In an ATP- dependent two-step reaction, forms a high energy D-alanyl-AMP intermediate, followed by transfer of the D-alanyl residue as a thiol ester to the phosphopantheinyl prosthetic group of the Dcp. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram-positive bacteria, influencing the net charge of the cell wall","ko:K15654,ko:K15655,ko:K16119",99.2,513,4,0,1,1539,2534,3046,1.6e-295,1019.6,30,26,11,8,82,70,36,33,12,21,17,38,57,34,28,48,7,16,22,20,28,36,28,36
"PGPT0009845","srfAA|lchAA",49.4711434914874,-1.2173468830046,0.247180727231867,-4.92492637527794,8.43921230105371e-07,0.00095700667493949,"k87_344805_1","COG1020@1|root,COG1020@2|Bacteria,1TPTH@1239|Firmicutes,4HAHU@91061|Bacilli,1ZB3S@1386|Bacillus","Catalyzes the first step in the D-alanylation of lipoteichoic acid (LTA), the activation of D-alanine and its transfer onto the D-alanyl carrier protein (Dcp) DltC. In an ATP- dependent two-step reaction, forms a high energy D-alanyl-AMP intermediate, followed by transfer of the D-alanyl residue as a thiol ester to the phosphopantheinyl prosthetic group of the Dcp. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram-positive bacteria, influencing the net charge of the cell wall","ko:K15654,ko:K15655,ko:K16119",99.2,367,3,0,1,1101,3019,3385,3e-208,729.2,10,4,4,4,26,23,12,12,8,12,4,10,16,10,18,22,8,10,4,2,8,8,8,6
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_4629434_2","COG0236@1|root,COG0236@2|Bacteria,2IQ43@201174|Actinobacteria,4DRYW@85009|Propionibacteriales","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",96.3,81,3,0,1,243,1,81,1.7e-34,149.8,18,8,15,6,23,21,17,15,8,9,19,8,3,12,8,12,9,2,11,4,14,10,12,12
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_1313544_1","COG0236@1|root,COG0236@2|Bacteria,2HNF1@201174|Actinobacteria,4CQR2@84995|Rubrobacteria","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",93.2,73,5,0,1,219,9,81,2.8e-28,129,11,2,2,10,5,9,10,15,3,10,7,4,10,6,9,2,3,7,0,4,12,2,4,6
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_6329530_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,43KPN@69277|Phyllobacteriaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",100,78,0,0,1,234,1,78,1.6e-34,149.8,10,5,14,8,12,14,0,2,5,4,2,9,4,6,9,0,7,10,8,12,16,1,10,6
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_2043700_1","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,3K039@41294|Bradyrhizobiaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",93.8,80,4,1,1,240,1,79,3.5e-32,142.1,17,18,15,16,22,14,17,8,19,18,22,26,12,10,18,25,18,24,10,14,21,9,10,20
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_416678_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2VTZH@28216|Betaproteobacteria,4AF2T@80864|Comamonadaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",98.7,79,1,0,1,237,1,79,8.2e-34,147.5,28,8,25,24,20,20,13,13,41,39,44,40,47,28,25,44,14,19,30,34,19,24,20,22
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_5057118_2","COG0236@1|root,COG0236@2|Bacteria,3J0RX@40117|Nitrospirae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",97.4,77,2,0,25,255,1,77,1.1e-31,140.6,4,6,2,0,0,2,4,6,6,5,0,6,4,2,8,10,5,4,0,6,2,8,8,4
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_6579229_2","COG0236@1|root,COG0236@2|Bacteria,2HNF1@201174|Actinobacteria,4CQR2@84995|Rubrobacteria","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",91.4,81,7,0,1,243,1,81,3.9e-31,138.7,6,19,5,6,10,2,6,3,7,5,14,2,6,4,15,12,0,7,14,4,12,8,3,8
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_3097597_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,2K5X6@204457|Sphingomonadales","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",94.9,78,4,0,1,234,1,78,2e-32,142.9,10,2,7,6,9,16,4,14,6,3,16,4,10,11,11,4,15,8,10,13,12,13,2,9
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_3954654_1","COG0236@1|root,COG0236@2|Bacteria,2IQ43@201174|Actinobacteria,4DRYW@85009|Propionibacteriales","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",98.6,72,1,0,1,216,10,81,2.3e-30,136,34,40,25,21,33,23,32,36,19,19,16,30,31,23,31,10,31,30,29,33,35,22,19,44
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_2608744_1","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",93.6,78,5,0,1,234,1,78,6.9e-33,144.4,22,18,11,16,28,10,18,20,19,14,12,18,9,11,16,23,14,14,26,14,14,16,18,19
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_1030526_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2VTZH@28216|Betaproteobacteria,2KWX1@206389|Rhodocyclales","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",93.7,79,5,0,1,237,1,79,4.1e-33,145.2,13,12,10,6,6,8,20,14,10,20,8,14,19,17,13,21,14,6,8,22,8,10,14,26
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_351892_1","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,3N7AA@45401|Hyphomicrobiaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",97.4,78,2,0,1,234,1,78,2.2e-34,149.4,15,18,24,12,8,12,13,10,2,13,14,11,4,8,8,16,8,2,8,5,6,7,10,21
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_4207416_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",98.1,52,1,0,1,156,27,78,3.4e-20,101.7,16,4,3,5,14,5,12,7,8,10,10,8,8,10,12,8,5,9,2,8,8,12,14,8
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_5033473_2","COG0236@1|root,COG0236@2|Bacteria,3J0RX@40117|Nitrospirae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",98.7,77,1,0,1,231,1,77,2.6e-32,142.5,11,4,11,6,10,4,2,9,17,5,7,11,6,7,3,2,2,4,4,8,10,12,9,12
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_2673009_2","COG0236@1|root,COG0236@2|Bacteria,4NS6C@976|Bacteroidetes,1ITA3@117747|Sphingobacteriia","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",97.4,78,2,0,1,234,1,78,4.7e-34,148.3,8,2,8,8,2,4,8,11,6,25,15,10,12,4,15,12,6,16,10,6,6,6,6,9
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_739484_2","COG0236@1|root,COG0236@2|Bacteria,2IQ43@201174|Actinobacteria,239ZG@1762|Mycobacteriaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",92,100,8,0,1,300,1,100,3.5e-42,175.6,21,7,25,9,13,14,16,17,19,18,21,15,17,16,18,16,17,7,25,13,33,13,26,17
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_4165366_3","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",93.6,78,5,0,1,234,1,78,4e-33,145.2,13,15,10,13,16,9,8,18,9,10,6,9,5,10,11,16,9,9,16,12,18,5,10,20
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_6237532_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,1JVNF@119045|Methylobacteriaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",100,78,0,0,1,234,1,78,7.3e-35,151,8,14,9,4,22,14,10,12,22,10,10,14,12,4,6,9,17,9,18,16,4,6,13,12
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_5692453_3","COG0236@1|root,COG0236@2|Bacteria","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",93.5,92,5,1,1,273,1,92,5.3e-37,158.3,4,2,4,4,2,4,4,8,12,8,6,2,6,2,14,7,10,3,10,9,8,8,13,16
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_734527_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,3N7AA@45401|Hyphomicrobiaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",92.3,78,6,0,1,234,1,78,5.8e-32,141.4,13,6,4,6,15,4,10,8,4,7,8,4,12,6,10,7,7,7,6,10,8,8,26,18
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_3441145_3","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,3N7AA@45401|Hyphomicrobiaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",93.8,80,5,0,1,240,1,80,1.4e-33,146.7,22,16,15,20,25,15,13,33,15,14,24,25,8,24,14,20,12,8,25,11,13,10,20,16
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_234796_4","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,36YM6@31993|Methylocystaceae","Phosphopantetheine attachment site","ko:K02078",97.4,78,2,0,1,234,1,78,1.7e-34,149.8,18,10,10,14,20,21,4,20,12,16,8,8,9,13,20,12,15,9,22,15,7,16,12,16
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_210174_2","COG0236@1|root,COG0236@2|Bacteria,2HNF1@201174|Actinobacteria,4CQR2@84995|Rubrobacteria","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",90.1,81,8,0,1,243,1,81,3e-31,139,17,13,5,7,10,4,11,6,8,10,17,9,6,6,12,2,9,9,6,6,8,10,6,8
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_2094748_3","COG0236@1|root,COG0236@2|Bacteria,2IQ43@201174|Actinobacteria","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",96.3,82,3,0,1,246,1,82,7e-36,154.5,24,14,8,23,27,20,18,12,5,14,11,18,14,8,8,19,18,20,25,31,14,21,22,28
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_1057598_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,1S8X4@1236|Gammaproteobacteria","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",93.8,80,5,0,1,240,1,80,3.9e-31,138.7,21,11,19,16,18,14,16,9,16,10,11,12,16,16,18,12,15,13,3,6,20,8,17,4
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_6070740_11","COG0236@1|root,COG0236@2|Bacteria,1N6RU@1224|Proteobacteria,1SCW1@1236|Gammaproteobacteria,1X7FB@135614|Xanthomonadales","acyl carrier protein","ko:K02078",100,88,0,0,1,264,1,88,2.5e-39,166,7,10,8,10,8,6,12,6,8,14,6,7,6,21,8,4,13,121,14,14,14,20,23,19
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_1933485_6","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,1S8X4@1236|Gammaproteobacteria,1X7EF@135614|Xanthomonadales","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",100,79,0,0,1,237,1,79,8.2e-34,147.5,24,28,21,26,33,26,24,20,19,29,26,24,32,17,22,18,23,141,41,17,24,47,34,35
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_2098093_2","COG0236@1|root,COG0236@2|Bacteria,46VWP@74201|Verrucomicrobia,3K882@414999|Opitutae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",94.1,85,5,0,1,255,2,86,1.2e-35,153.7,16,13,4,6,14,8,8,8,21,18,13,9,14,15,14,11,8,14,16,4,4,10,5,2
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_695875_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,3K039@41294|Bradyrhizobiaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",94.9,79,4,0,1,237,1,79,4.8e-34,148.3,11,5,5,12,12,8,5,12,7,8,8,4,6,9,4,6,8,2,4,8,10,9,14,9
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_2575389_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,1S8X4@1236|Gammaproteobacteria,1YGPR@136841|Pseudomonas aeruginosa group","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",90.4,73,7,0,1,219,1,73,9.8e-27,124,13,20,10,8,14,13,22,22,10,16,5,17,17,11,26,26,10,13,12,10,10,12,12,18
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_2065357_2","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,3N7AA@45401|Hyphomicrobiaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",100,78,0,0,1,234,1,78,8.1e-34,147.5,2,12,11,2,4,0,6,2,7,9,6,4,12,4,3,6,3,2,4,13,16,4,0,6
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_1244934_2","COG0236@1|root,COG0236@2|Bacteria,1NGVI@1224|Proteobacteria,2VXRY@28216|Betaproteobacteria,4AIM8@80864|Comamonadaceae","Phosphopantetheine attachment site","ko:K02078",95,80,4,0,1,240,1,80,7.5e-35,151,12,18,3,3,8,12,16,8,4,8,6,2,12,15,6,10,14,6,12,21,10,16,13,4
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_3284530_2","COG0236@1|root,COG0236@2|Bacteria,2IQ43@201174|Actinobacteria,4FPIS@85023|Microbacteriaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",100,81,0,0,1,243,1,81,4.5e-35,151.8,12,16,15,15,12,16,20,13,17,24,19,6,33,27,12,20,16,22,27,28,24,24,18,14
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_3814018_5","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,1JVNF@119045|Methylobacteriaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",96,75,3,0,13,237,4,78,4.5e-32,141.7,15,25,10,18,24,13,16,26,12,15,7,23,15,14,8,6,12,18,12,17,19,8,18,15
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_2814536_2","COG0236@1|root,COG0236@2|Bacteria,1N6RU@1224|Proteobacteria,1SCW1@1236|Gammaproteobacteria,1X7FB@135614|Xanthomonadales","acyl carrier protein","ko:K02078",90.8,87,8,0,1,261,44,130,1.7e-35,153.3,22,6,8,2,19,14,10,6,3,12,6,6,12,13,18,8,16,15,16,15,17,21,20,10
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_1897033_2","COG0236@1|root,COG0236@2|Bacteria,2IQ43@201174|Actinobacteria,4DRYW@85009|Propionibacteriales","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",97.5,81,2,0,1,243,1,81,2.2e-34,149.4,34,42,45,27,54,42,43,51,37,43,36,37,25,46,31,42,43,25,62,29,60,44,27,65
"PGPT0011375","acpP",481.378992075325,0.305941539608342,0.0685832282316742,4.46087983165317,8.16238521440126e-06,0.0040417139588112,"k87_2082730_4","COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,2UBWW@28211|Alphaproteobacteria,4BG0N@82115|Rhizobiaceae","Carrier of the growing fatty acid chain in fatty acid biosynthesis","ko:K02078",100,78,0,0,1,234,1,78,2.8e-34,149.1,5,5,4,8,10,8,9,5,13,10,6,2,12,4,4,0,11,13,6,12,8,8,8,6
"PGPT0012230","pdaD|aaxB",12.1700252098985,1.83011204737536,0.514648787032926,3.55604072813695,0.000376485738544495,0.0449405081588903,"k87_565747_2","COG1945@1|root,COG1945@2|Bacteria","arginine decarboxylase activity","ko:K02626",97.9,189,4,0,1,567,1,189,5.2e-103,378.6,10,18,23,13,8,13,2,2,4,16,12,12,28,12,12,8,2,2,4,10,12,6,8,16
